"condition" "typerepeat" "nb_of_sv" "runocc"
"random" "NoSD" 3668 "128"
"random" "LINE" 1708 "128"
"random" "SINE" 469 "128"
"random" "DNA" 2098 "128"
"random" "LTR" 286 "128"
"random" "All" 3975 "129"
"random" "SD" 3973 "129"
"random" "NoSD" 3669 "129"
"random" "LINE" 1672 "129"
"random" "SINE" 475 "129"
"random" "DNA" 2103 "129"
"random" "LTR" 297 "129"
"random" "All" 3983 "130"
"random" "SD" 3983 "130"
"random" "NoSD" 3647 "130"
"random" "LINE" 1654 "130"
"random" "SINE" 444 "130"
"random" "DNA" 2087 "130"
"random" "LTR" 273 "130"
"random" "All" 3982 "131"
"random" "SD" 3982 "131"
"random" "NoSD" 3649 "131"
"random" "LINE" 1630 "131"
"random" "SINE" 450 "131"
"random" "DNA" 2086 "131"
"random" "LTR" 278 "131"
"random" "All" 3986 "132"
"random" "SD" 3985 "132"
"random" "NoSD" 3645 "132"
"random" "LINE" 1720 "132"
"random" "SINE" 500 "132"
"random" "DNA" 2117 "132"
"random" "LTR" 250 "132"
"random" "All" 3982 "133"
"random" "SD" 3982 "133"
"random" "NoSD" 3691 "133"
"random" "LINE" 1716 "133"
"random" "SINE" 467 "133"
"random" "DNA" 2124 "133"
"random" "LTR" 252 "133"
"random" "All" 3982 "134"
"random" "SD" 3982 "134"
"random" "NoSD" 3681 "134"
"random" "LINE" 1698 "134"
"random" "SINE" 477 "134"
"random" "DNA" 2147 "134"
"random" "LTR" 254 "134"
"random" "All" 3986 "135"
"random" "SD" 3982 "135"
"random" "NoSD" 3671 "135"
"random" "LINE" 1662 "135"
"random" "SINE" 474 "135"
"random" "DNA" 2107 "135"
"random" "LTR" 283 "135"
"random" "All" 3984 "136"
"random" "SD" 3981 "136"
"random" "NoSD" 3670 "136"
"random" "LINE" 1702 "136"
"random" "SINE" 467 "136"
"random" "DNA" 2117 "136"
"random" "LTR" 288 "136"
"random" "All" 3986 "137"
"random" "SD" 3986 "137"
"random" "NoSD" 3656 "137"
"random" "LINE" 1704 "137"
"random" "SINE" 466 "137"
"random" "DNA" 2071 "137"
"random" "LTR" 295 "137"
"random" "All" 3983 "138"
"random" "SD" 3982 "138"
"random" "NoSD" 3674 "138"
"random" "LINE" 1715 "138"
"random" "SINE" 483 "138"
"random" "DNA" 2116 "138"
"random" "LTR" 283 "138"
"random" "All" 3983 "139"
"random" "SD" 3981 "139"
"random" "NoSD" 3645 "139"
"random" "LINE" 1664 "139"
"random" "SINE" 472 "139"
"random" "DNA" 2020 "139"
"random" "LTR" 303 "139"
"random" "All" 3980 "140"
"random" "SD" 3979 "140"
"random" "NoSD" 3660 "140"
"random" "LINE" 1693 "140"
"random" "SINE" 449 "140"
"random" "DNA" 2086 "140"
"random" "LTR" 275 "140"
"random" "All" 3983 "141"
"random" "SD" 3982 "141"
"random" "NoSD" 3664 "141"
"random" "LINE" 1721 "141"
"random" "SINE" 461 "141"
"random" "DNA" 2148 "141"
"random" "LTR" 269 "141"
"random" "All" 3988 "142"
"random" "SD" 3987 "142"
"random" "NoSD" 3644 "142"
"random" "LINE" 1663 "142"
"random" "SINE" 460 "142"
"random" "DNA" 2085 "142"
"random" "LTR" 273 "142"
"random" "All" 3984 "143"
"random" "SD" 3984 "143"
"random" "NoSD" 3687 "143"
"random" "LINE" 1692 "143"
"random" "SINE" 475 "143"
"random" "DNA" 2120 "143"
"random" "LTR" 277 "143"
"random" "All" 3983 "144"
"random" "SD" 3982 "144"
"random" "NoSD" 3661 "144"
"random" "LINE" 1731 "144"
"random" "SINE" 435 "144"
"random" "DNA" 2041 "144"
"random" "LTR" 307 "144"
"random" "All" 3983 "145"
"random" "SD" 3982 "145"
"random" "NoSD" 3639 "145"
"random" "LINE" 1628 "145"
"random" "SINE" 463 "145"
"random" "DNA" 2099 "145"
"random" "LTR" 270 "145"
"random" "All" 3984 "146"
"random" "SD" 3983 "146"
"random" "NoSD" 3656 "146"
"random" "LINE" 1712 "146"
"random" "SINE" 476 "146"
"random" "DNA" 2061 "146"
"random" "LTR" 296 "146"
"random" "All" 3985 "147"
"random" "SD" 3985 "147"
"random" "NoSD" 3647 "147"
"random" "LINE" 1700 "147"
"random" "SINE" 473 "147"
"random" "DNA" 2075 "147"
"random" "LTR" 267 "147"
"random" "All" 3979 "148"
"random" "SD" 3979 "148"
"random" "NoSD" 3653 "148"
"random" "LINE" 1701 "148"
"random" "SINE" 495 "148"
"random" "DNA" 2084 "148"
"random" "LTR" 296 "148"
"random" "All" 3982 "149"
"random" "SD" 3982 "149"
"random" "NoSD" 3643 "149"
"random" "LINE" 1633 "149"
"random" "SINE" 479 "149"
"random" "DNA" 2048 "149"
"random" "LTR" 296 "149"
"random" "All" 3983 "150"
"random" "SD" 3983 "150"
"random" "NoSD" 3642 "150"
"random" "LINE" 1743 "150"
"random" "SINE" 480 "150"
"random" "DNA" 2052 "150"
"random" "LTR" 292 "150"
"random" "All" 3986 "151"
"random" "SD" 3986 "151"
"random" "NoSD" 3633 "151"
"random" "LINE" 1703 "151"
"random" "SINE" 458 "151"
"random" "DNA" 2060 "151"
"random" "LTR" 258 "151"
"random" "All" 3985 "152"
"random" "SD" 3985 "152"
"random" "NoSD" 3679 "152"
"random" "LINE" 1702 "152"
"random" "SINE" 469 "152"
"random" "DNA" 2122 "152"
"random" "LTR" 294 "152"
"random" "All" 3982 "153"
"random" "SD" 3982 "153"
"random" "NoSD" 3673 "153"
"random" "LINE" 1715 "153"
"random" "SINE" 491 "153"
"random" "DNA" 2070 "153"
"random" "LTR" 294 "153"
"random" "All" 3985 "154"
"random" "SD" 3984 "154"
"random" "NoSD" 3665 "154"
"random" "LINE" 1722 "154"
"random" "SINE" 440 "154"
"random" "DNA" 2091 "154"
"random" "LTR" 284 "154"
"random" "All" 3983 "155"
"random" "SD" 3983 "155"
"random" "NoSD" 3647 "155"
"random" "LINE" 1689 "155"
"random" "SINE" 467 "155"
"random" "DNA" 2113 "155"
"random" "LTR" 289 "155"
"random" "All" 3983 "156"
"random" "SD" 3982 "156"
"random" "NoSD" 3642 "156"
"random" "LINE" 1703 "156"
"random" "SINE" 439 "156"
"random" "DNA" 2111 "156"
"random" "LTR" 249 "156"
"random" "All" 3983 "157"
"random" "SD" 3983 "157"
"random" "NoSD" 3669 "157"
"random" "LINE" 1721 "157"
"random" "SINE" 469 "157"
"random" "DNA" 2122 "157"
"random" "LTR" 302 "157"
"random" "All" 3986 "158"
"random" "SD" 3985 "158"
"random" "NoSD" 3651 "158"
"random" "LINE" 1671 "158"
"random" "SINE" 502 "158"
"random" "DNA" 2103 "158"
"random" "LTR" 284 "158"
"random" "All" 3979 "159"
"random" "SD" 3979 "159"
"random" "NoSD" 3678 "159"
"random" "LINE" 1674 "159"
"random" "SINE" 470 "159"
"random" "DNA" 2144 "159"
"random" "LTR" 286 "159"
"random" "All" 3984 "160"
"random" "SD" 3983 "160"
"random" "NoSD" 3642 "160"
"random" "LINE" 1714 "160"
"random" "SINE" 469 "160"
"random" "DNA" 2074 "160"
"random" "LTR" 286 "160"
"random" "All" 3982 "161"
"random" "SD" 3982 "161"
"random" "NoSD" 3660 "161"
"random" "LINE" 1672 "161"
"random" "SINE" 476 "161"
"random" "DNA" 2091 "161"
"random" "LTR" 294 "161"
"random" "All" 3984 "162"
"random" "SD" 3984 "162"
"random" "NoSD" 3639 "162"
"random" "LINE" 1596 "162"
"random" "SINE" 456 "162"
"random" "DNA" 2125 "162"
"random" "LTR" 270 "162"
"random" "All" 3987 "163"
"random" "SD" 3987 "163"
"random" "NoSD" 3657 "163"
"random" "LINE" 1679 "163"
"random" "SINE" 476 "163"
"random" "DNA" 2090 "163"
"random" "LTR" 284 "163"
"random" "All" 3988 "164"
"random" "SD" 3988 "164"
"random" "NoSD" 3652 "164"
"random" "LINE" 1737 "164"
"random" "SINE" 449 "164"
"random" "DNA" 2029 "164"
"random" "LTR" 278 "164"
"random" "All" 3986 "165"
"random" "SD" 3986 "165"
"random" "NoSD" 3672 "165"
"random" "LINE" 1693 "165"
"random" "SINE" 440 "165"
"random" "DNA" 2053 "165"
"random" "LTR" 295 "165"
"random" "All" 3981 "166"
"random" "SD" 3980 "166"
"random" "NoSD" 3662 "166"
"random" "LINE" 1683 "166"
"random" "SINE" 442 "166"
"random" "DNA" 2113 "166"
"random" "LTR" 273 "166"
"random" "All" 3983 "167"
"random" "SD" 3983 "167"
"random" "NoSD" 3672 "167"
"random" "LINE" 1695 "167"
"random" "SINE" 477 "167"
"random" "DNA" 2109 "167"
"random" "LTR" 287 "167"
"random" "All" 3987 "168"
"random" "SD" 3987 "168"
"random" "NoSD" 3617 "168"
"random" "LINE" 1661 "168"
"random" "SINE" 413 "168"
"random" "DNA" 2020 "168"
"random" "LTR" 282 "168"
"random" "All" 3979 "169"
"random" "SD" 3979 "169"
"random" "NoSD" 3682 "169"
"random" "LINE" 1743 "169"
"random" "SINE" 439 "169"
"random" "DNA" 2066 "169"
"random" "LTR" 297 "169"
"random" "All" 3984 "170"
"random" "SD" 3983 "170"
"random" "NoSD" 3661 "170"
"random" "LINE" 1731 "170"
"random" "SINE" 475 "170"
"random" "DNA" 2043 "170"
"random" "LTR" 295 "170"
"random" "All" 3982 "171"
"random" "SD" 3981 "171"
"random" "NoSD" 3655 "171"
"random" "LINE" 1684 "171"
"random" "SINE" 463 "171"
"random" "DNA" 2117 "171"
"random" "LTR" 309 "171"
"random" "All" 3988 "172"
"random" "SD" 3988 "172"
"random" "NoSD" 3666 "172"
"random" "LINE" 1712 "172"
"random" "SINE" 451 "172"
"random" "DNA" 2076 "172"
"random" "LTR" 275 "172"
"random" "All" 3979 "173"
"random" "SD" 3979 "173"
"random" "NoSD" 3648 "173"
"random" "LINE" 1688 "173"
"random" "SINE" 456 "173"
"random" "DNA" 2163 "173"
"random" "LTR" 261 "173"
"random" "All" 3985 "174"
"random" "SD" 3984 "174"
"random" "NoSD" 3625 "174"
"random" "LINE" 1647 "174"
"random" "SINE" 440 "174"
"random" "DNA" 2089 "174"
"random" "LTR" 263 "174"
"random" "All" 3984 "175"
"random" "SD" 3984 "175"
"random" "NoSD" 3670 "175"
"random" "LINE" 1693 "175"
"random" "SINE" 467 "175"
"random" "DNA" 2090 "175"
"random" "LTR" 290 "175"
"random" "All" 3980 "176"
"random" "SD" 3980 "176"
"random" "NoSD" 3665 "176"
"random" "LINE" 1705 "176"
"random" "SINE" 467 "176"
"random" "DNA" 2105 "176"
"random" "LTR" 257 "176"
"random" "All" 3987 "177"
"random" "SD" 3986 "177"
"random" "NoSD" 3659 "177"
"random" "LINE" 1646 "177"
"random" "SINE" 461 "177"
"random" "DNA" 2069 "177"
"random" "LTR" 292 "177"
"random" "All" 3986 "178"
"random" "SD" 3985 "178"
"random" "NoSD" 3649 "178"
"random" "LINE" 1663 "178"
"random" "SINE" 456 "178"
"random" "DNA" 2089 "178"
"random" "LTR" 286 "178"
"random" "All" 3981 "179"
"random" "SD" 3979 "179"
"random" "NoSD" 3677 "179"
"random" "LINE" 1678 "179"
"random" "SINE" 480 "179"
"random" "DNA" 2096 "179"
"random" "LTR" 280 "179"
"random" "All" 3981 "180"
"random" "SD" 3981 "180"
"random" "NoSD" 3645 "180"
"random" "LINE" 1705 "180"
"random" "SINE" 459 "180"
"random" "DNA" 2102 "180"
"random" "LTR" 284 "180"
"random" "All" 3983 "181"
"random" "SD" 3982 "181"
"random" "NoSD" 3676 "181"
"random" "LINE" 1707 "181"
"random" "SINE" 478 "181"
"random" "DNA" 2119 "181"
"random" "LTR" 296 "181"
"random" "All" 3985 "182"
"random" "SD" 3984 "182"
"random" "NoSD" 3669 "182"
"random" "LINE" 1680 "182"
"random" "SINE" 464 "182"
"random" "DNA" 2098 "182"
"random" "LTR" 308 "182"
"random" "All" 3983 "183"
"random" "SD" 3983 "183"
"random" "NoSD" 3629 "183"
"random" "LINE" 1654 "183"
"random" "SINE" 472 "183"
"random" "DNA" 2090 "183"
"random" "LTR" 291 "183"
"random" "All" 3982 "184"
"random" "SD" 3982 "184"
"random" "NoSD" 3673 "184"
"random" "LINE" 1663 "184"
"random" "SINE" 462 "184"
"random" "DNA" 2093 "184"
"random" "LTR" 301 "184"
"random" "All" 3986 "185"
"random" "SD" 3986 "185"
"random" "NoSD" 3661 "185"
"random" "LINE" 1666 "185"
"random" "SINE" 482 "185"
"random" "DNA" 2074 "185"
"random" "LTR" 272 "185"
"random" "All" 3982 "186"
"random" "SD" 3981 "186"
"random" "NoSD" 3675 "186"
"random" "LINE" 1708 "186"
"random" "SINE" 449 "186"
"random" "DNA" 2093 "186"
"random" "LTR" 269 "186"
"random" "All" 3984 "187"
"random" "SD" 3983 "187"
"random" "NoSD" 3683 "187"
"random" "LINE" 1705 "187"
"random" "SINE" 476 "187"
"random" "DNA" 2089 "187"
"random" "LTR" 332 "187"
"random" "All" 3984 "188"
"random" "SD" 3984 "188"
"random" "NoSD" 3646 "188"
"random" "LINE" 1703 "188"
"random" "SINE" 486 "188"
"random" "DNA" 2061 "188"
"random" "LTR" 269 "188"
"random" "All" 3985 "189"
"random" "SD" 3985 "189"
"random" "NoSD" 3679 "189"
"random" "LINE" 1737 "189"
"random" "SINE" 450 "189"
"random" "DNA" 2158 "189"
"random" "LTR" 292 "189"
"random" "All" 3986 "190"
"random" "SD" 3986 "190"
"random" "NoSD" 3649 "190"
"random" "LINE" 1740 "190"
"random" "SINE" 461 "190"
"random" "DNA" 2076 "190"
"random" "LTR" 297 "190"
"random" "All" 3980 "191"
"random" "SD" 3980 "191"
"random" "NoSD" 3660 "191"
"random" "LINE" 1686 "191"
"random" "SINE" 433 "191"
"random" "DNA" 2053 "191"
"random" "LTR" 263 "191"
"random" "All" 3982 "192"
"random" "SD" 3980 "192"
"random" "NoSD" 3653 "192"
"random" "LINE" 1693 "192"
"random" "SINE" 451 "192"
"random" "DNA" 2071 "192"
"random" "LTR" 297 "192"
"random" "All" 3985 "193"
"random" "SD" 3985 "193"
"random" "NoSD" 3689 "193"
"random" "LINE" 1745 "193"
"random" "SINE" 522 "193"
"random" "DNA" 2143 "193"
"random" "LTR" 265 "193"
"random" "All" 3985 "194"
"random" "SD" 3985 "194"
"random" "NoSD" 3636 "194"
"random" "LINE" 1651 "194"
"random" "SINE" 467 "194"
"random" "DNA" 2043 "194"
"random" "LTR" 297 "194"
"random" "All" 3983 "195"
"random" "SD" 3981 "195"
"random" "NoSD" 3677 "195"
"random" "LINE" 1690 "195"
"random" "SINE" 509 "195"
"random" "DNA" 2126 "195"
"random" "LTR" 267 "195"
"random" "All" 3985 "196"
"random" "SD" 3985 "196"
"random" "NoSD" 3655 "196"
"random" "LINE" 1708 "196"
"random" "SINE" 513 "196"
"random" "DNA" 2083 "196"
"random" "LTR" 294 "196"
"random" "All" 3987 "197"
"random" "SD" 3986 "197"
"random" "NoSD" 3676 "197"
"random" "LINE" 1722 "197"
"random" "SINE" 464 "197"
"random" "DNA" 2075 "197"
"random" "LTR" 317 "197"
"random" "All" 3985 "198"
"random" "SD" 3985 "198"
"random" "NoSD" 3682 "198"
"random" "LINE" 1699 "198"
"random" "SINE" 461 "198"
"random" "DNA" 2109 "198"
"random" "LTR" 295 "198"
"random" "All" 3986 "199"
"random" "SD" 3983 "199"
"random" "NoSD" 3625 "199"
"random" "LINE" 1665 "199"
"random" "SINE" 448 "199"
"random" "DNA" 2054 "199"
"random" "LTR" 281 "199"
"random" "All" 3984 "200"
"random" "SD" 3983 "200"
"random" "NoSD" 3649 "200"
"random" "LINE" 1726 "200"
"random" "SINE" 475 "200"
"random" "DNA" 2090 "200"
"random" "LTR" 265 "200"
"random" "All" 3984 "201"
"random" "SD" 3982 "201"
"random" "NoSD" 3635 "201"
"random" "LINE" 1679 "201"
"random" "SINE" 477 "201"
"random" "DNA" 2077 "201"
"random" "LTR" 307 "201"
"random" "All" 3983 "202"
"random" "SD" 3983 "202"
"random" "NoSD" 3665 "202"
"random" "LINE" 1694 "202"
"random" "SINE" 422 "202"
"random" "DNA" 2102 "202"
"random" "LTR" 258 "202"
"random" "All" 3984 "203"
"random" "SD" 3984 "203"
"random" "NoSD" 3654 "203"
"random" "LINE" 1710 "203"
"random" "SINE" 467 "203"
"random" "DNA" 2029 "203"
"random" "LTR" 291 "203"
"random" "All" 3983 "204"
"random" "SD" 3982 "204"
"random" "NoSD" 3661 "204"
"random" "LINE" 1696 "204"
"random" "SINE" 479 "204"
"random" "DNA" 2033 "204"
"random" "LTR" 291 "204"
"random" "All" 3985 "205"
"random" "SD" 3984 "205"
"random" "NoSD" 3647 "205"
"random" "LINE" 1647 "205"
"random" "SINE" 457 "205"
"random" "DNA" 2101 "205"
"random" "LTR" 272 "205"
"random" "All" 3983 "206"
"random" "SD" 3982 "206"
"random" "NoSD" 3660 "206"
"random" "LINE" 1678 "206"
"random" "SINE" 458 "206"
"random" "DNA" 2123 "206"
"random" "LTR" 280 "206"
"random" "All" 3985 "207"
"random" "SD" 3984 "207"
"random" "NoSD" 3704 "207"
"random" "LINE" 1696 "207"
"random" "SINE" 509 "207"
"random" "DNA" 2081 "207"
"random" "LTR" 315 "207"
"random" "All" 3982 "208"
"random" "SD" 3982 "208"
"random" "NoSD" 3647 "208"
"random" "LINE" 1669 "208"
"random" "SINE" 453 "208"
"random" "DNA" 2105 "208"
"random" "LTR" 303 "208"
"random" "All" 3986 "209"
"random" "SD" 3985 "209"
"random" "NoSD" 3671 "209"
"random" "LINE" 1703 "209"
"random" "SINE" 469 "209"
"random" "DNA" 2076 "209"
"random" "LTR" 289 "209"
"random" "All" 3986 "210"
"random" "SD" 3986 "210"
"random" "NoSD" 3648 "210"
"random" "LINE" 1644 "210"
"random" "SINE" 468 "210"
"random" "DNA" 2100 "210"
"random" "LTR" 282 "210"
"random" "All" 3982 "211"
"random" "SD" 3981 "211"
"random" "NoSD" 3655 "211"
"random" "LINE" 1658 "211"
"random" "SINE" 484 "211"
"random" "DNA" 2073 "211"
"random" "LTR" 294 "211"
"random" "All" 3984 "212"
"random" "SD" 3983 "212"
"random" "NoSD" 3686 "212"
"random" "LINE" 1664 "212"
"random" "SINE" 473 "212"
"random" "DNA" 2084 "212"
"random" "LTR" 267 "212"
"random" "All" 3986 "213"
"random" "SD" 3985 "213"
"random" "NoSD" 3665 "213"
"random" "LINE" 1726 "213"
"random" "SINE" 456 "213"
"random" "DNA" 2067 "213"
"random" "LTR" 249 "213"
"random" "All" 3988 "214"
"random" "SD" 3987 "214"
"random" "NoSD" 3657 "214"
"random" "LINE" 1716 "214"
"random" "SINE" 459 "214"
"random" "DNA" 2084 "214"
"random" "LTR" 264 "214"
"random" "All" 3986 "215"
"random" "SD" 3986 "215"
"random" "NoSD" 3682 "215"
"random" "LINE" 1695 "215"
"random" "SINE" 446 "215"
"random" "DNA" 2117 "215"
"random" "LTR" 285 "215"
"random" "All" 3984 "216"
"random" "SD" 3983 "216"
"random" "NoSD" 3661 "216"
"random" "LINE" 1693 "216"
"random" "SINE" 462 "216"
"random" "DNA" 2052 "216"
"random" "LTR" 300 "216"
"random" "All" 3982 "217"
"random" "SD" 3982 "217"
"random" "NoSD" 3651 "217"
"random" "LINE" 1685 "217"
"random" "SINE" 443 "217"
"random" "DNA" 2056 "217"
"random" "LTR" 285 "217"
"random" "All" 3985 "218"
"random" "SD" 3983 "218"
"random" "NoSD" 3644 "218"
"random" "LINE" 1695 "218"
"random" "SINE" 448 "218"
"random" "DNA" 2084 "218"
"random" "LTR" 317 "218"
"random" "All" 3982 "219"
"random" "SD" 3982 "219"
"random" "NoSD" 3671 "219"
"random" "LINE" 1666 "219"
"random" "SINE" 462 "219"
"random" "DNA" 2099 "219"
"random" "LTR" 281 "219"
"random" "All" 3979 "220"
"random" "SD" 3978 "220"
"random" "NoSD" 3689 "220"
"random" "LINE" 1681 "220"
"random" "SINE" 450 "220"
"random" "DNA" 2119 "220"
"random" "LTR" 297 "220"
"random" "All" 3984 "221"
"random" "SD" 3984 "221"
"random" "NoSD" 3688 "221"
"random" "LINE" 1727 "221"
"random" "SINE" 479 "221"
"random" "DNA" 2064 "221"
"random" "LTR" 307 "221"
"random" "All" 3986 "222"
"random" "SD" 3986 "222"
"random" "NoSD" 3685 "222"
"random" "LINE" 1634 "222"
"random" "SINE" 419 "222"
"random" "DNA" 2128 "222"
"random" "LTR" 258 "222"
"random" "All" 3985 "223"
"random" "SD" 3984 "223"
"random" "NoSD" 3663 "223"
"random" "LINE" 1675 "223"
"random" "SINE" 469 "223"
"random" "DNA" 2148 "223"
"random" "LTR" 298 "223"
"random" "All" 3986 "224"
"random" "SD" 3984 "224"
"random" "NoSD" 3676 "224"
"random" "LINE" 1697 "224"
"random" "SINE" 495 "224"
"random" "DNA" 2064 "224"
"random" "LTR" 277 "224"
"random" "All" 3982 "225"
"random" "SD" 3981 "225"
"random" "NoSD" 3639 "225"
"random" "LINE" 1687 "225"
"random" "SINE" 477 "225"
"random" "DNA" 2072 "225"
"random" "LTR" 288 "225"
"random" "All" 3981 "226"
"random" "SD" 3981 "226"
"random" "NoSD" 3656 "226"
"random" "LINE" 1717 "226"
"random" "SINE" 462 "226"
"random" "DNA" 2081 "226"
"random" "LTR" 306 "226"
"random" "All" 3984 "227"
"random" "SD" 3983 "227"
"random" "NoSD" 3635 "227"
"random" "LINE" 1734 "227"
"random" "SINE" 457 "227"
"random" "DNA" 2094 "227"
"random" "LTR" 268 "227"
"random" "All" 3982 "228"
"random" "SD" 3981 "228"
"random" "NoSD" 3652 "228"
"random" "LINE" 1702 "228"
"random" "SINE" 487 "228"
"random" "DNA" 2082 "228"
"random" "LTR" 289 "228"
"random" "All" 3983 "229"
"random" "SD" 3982 "229"
"random" "NoSD" 3663 "229"
"random" "LINE" 1732 "229"
"random" "SINE" 449 "229"
"random" "DNA" 2091 "229"
"random" "LTR" 254 "229"
"random" "All" 3982 "230"
"random" "SD" 3981 "230"
"random" "NoSD" 3689 "230"
"random" "LINE" 1713 "230"
"random" "SINE" 473 "230"
"random" "DNA" 2091 "230"
"random" "LTR" 278 "230"
"random" "All" 3983 "231"
"random" "SD" 3983 "231"
"random" "NoSD" 3684 "231"
"random" "LINE" 1712 "231"
"random" "SINE" 479 "231"
"random" "DNA" 2078 "231"
"random" "LTR" 281 "231"
"random" "All" 3986 "232"
"random" "SD" 3986 "232"
"random" "NoSD" 3710 "232"
"random" "LINE" 1685 "232"
"random" "SINE" 456 "232"
"random" "DNA" 2149 "232"
"random" "LTR" 286 "232"
"random" "All" 3987 "233"
"random" "SD" 3985 "233"
"random" "NoSD" 3674 "233"
"random" "LINE" 1712 "233"
"random" "SINE" 502 "233"
"random" "DNA" 2093 "233"
"random" "LTR" 292 "233"
"random" "All" 3984 "234"
"random" "SD" 3982 "234"
"random" "NoSD" 3639 "234"
"random" "LINE" 1678 "234"
"random" "SINE" 491 "234"
"random" "DNA" 2048 "234"
"random" "LTR" 259 "234"
"random" "All" 3980 "235"
"random" "SD" 3980 "235"
"random" "NoSD" 3632 "235"
"random" "LINE" 1715 "235"
"random" "SINE" 467 "235"
"random" "DNA" 2054 "235"
"random" "LTR" 291 "235"
"random" "All" 3984 "236"
"random" "SD" 3983 "236"
"random" "NoSD" 3675 "236"
"random" "LINE" 1767 "236"
"random" "SINE" 458 "236"
"random" "DNA" 2061 "236"
"random" "LTR" 273 "236"
"random" "All" 3981 "237"
"random" "SD" 3981 "237"
"random" "NoSD" 3677 "237"
"random" "LINE" 1719 "237"
"random" "SINE" 472 "237"
"random" "DNA" 2081 "237"
"random" "LTR" 276 "237"
"random" "All" 3985 "238"
"random" "SD" 3984 "238"
"random" "NoSD" 3632 "238"
"random" "LINE" 1646 "238"
"random" "SINE" 453 "238"
"random" "DNA" 2084 "238"
"random" "LTR" 302 "238"
"random" "All" 3986 "239"
"random" "SD" 3986 "239"
"random" "NoSD" 3691 "239"
"random" "LINE" 1733 "239"
"random" "SINE" 460 "239"
"random" "DNA" 2084 "239"
"random" "LTR" 295 "239"
"random" "All" 3984 "240"
"random" "SD" 3984 "240"
"random" "NoSD" 3669 "240"
"random" "LINE" 1682 "240"
"random" "SINE" 463 "240"
"random" "DNA" 2042 "240"
"random" "LTR" 293 "240"
"random" "All" 3984 "241"
"random" "SD" 3981 "241"
"random" "NoSD" 3670 "241"
"random" "LINE" 1697 "241"
"random" "SINE" 471 "241"
"random" "DNA" 2103 "241"
"random" "LTR" 271 "241"
"random" "All" 3983 "242"
"random" "SD" 3982 "242"
"random" "NoSD" 3663 "242"
"random" "LINE" 1710 "242"
"random" "SINE" 446 "242"
"random" "DNA" 2104 "242"
"random" "LTR" 282 "242"
"random" "All" 3982 "243"
"random" "SD" 3980 "243"
"random" "NoSD" 3619 "243"
"random" "LINE" 1650 "243"
"random" "SINE" 469 "243"
"random" "DNA" 2058 "243"
"random" "LTR" 272 "243"
"random" "All" 3988 "244"
"random" "SD" 3987 "244"
"random" "NoSD" 3643 "244"
"random" "LINE" 1681 "244"
"random" "SINE" 467 "244"
"random" "DNA" 2032 "244"
"random" "LTR" 294 "244"
"random" "All" 3985 "245"
"random" "SD" 3985 "245"
"random" "NoSD" 3674 "245"
"random" "LINE" 1669 "245"
"random" "SINE" 472 "245"
"random" "DNA" 2088 "245"
"random" "LTR" 281 "245"
"random" "All" 3983 "246"
"random" "SD" 3982 "246"
"random" "NoSD" 3681 "246"
"random" "LINE" 1663 "246"
"random" "SINE" 476 "246"
"random" "DNA" 2123 "246"
"random" "LTR" 289 "246"
"random" "All" 3983 "247"
"random" "SD" 3982 "247"
"random" "NoSD" 3631 "247"
"random" "LINE" 1689 "247"
"random" "SINE" 433 "247"
"random" "DNA" 2072 "247"
"random" "LTR" 279 "247"
"random" "All" 3984 "248"
"random" "SD" 3984 "248"
"random" "NoSD" 3671 "248"
"random" "LINE" 1734 "248"
"random" "SINE" 473 "248"
"random" "DNA" 2075 "248"
"random" "LTR" 285 "248"
"random" "All" 3984 "249"
"random" "SD" 3982 "249"
"random" "NoSD" 3648 "249"
"random" "LINE" 1676 "249"
"random" "SINE" 459 "249"
"random" "DNA" 2087 "249"
"random" "LTR" 257 "249"
"random" "All" 3983 "250"
"random" "SD" 3982 "250"
"random" "NoSD" 3686 "250"
"random" "LINE" 1724 "250"
"random" "SINE" 482 "250"
"random" "DNA" 2103 "250"
"random" "LTR" 326 "250"
"random" "All" 3981 "251"
"random" "SD" 3981 "251"
"random" "NoSD" 3644 "251"
