"condition" "typerepeat" "nb_of_sv" "runocc"
"random" "SD" 3484 "384"
"random" "NoSD" 2799 "384"
"random" "LINE" 910 "384"
"random" "SINE" 224 "384"
"random" "DNA" 1186 "384"
"random" "LTR" 176 "384"
"random" "All" 3529 "385"
"random" "SD" 3469 "385"
"random" "NoSD" 2803 "385"
"random" "LINE" 953 "385"
"random" "SINE" 244 "385"
"random" "DNA" 1184 "385"
"random" "LTR" 147 "385"
"random" "All" 3531 "386"
"random" "SD" 3474 "386"
"random" "NoSD" 2755 "386"
"random" "LINE" 930 "386"
"random" "SINE" 231 "386"
"random" "DNA" 1161 "386"
"random" "LTR" 154 "386"
"random" "All" 3533 "387"
"random" "SD" 3470 "387"
"random" "NoSD" 2755 "387"
"random" "LINE" 907 "387"
"random" "SINE" 207 "387"
"random" "DNA" 1178 "387"
"random" "LTR" 172 "387"
"random" "All" 3553 "388"
"random" "SD" 3477 "388"
"random" "NoSD" 2798 "388"
"random" "LINE" 949 "388"
"random" "SINE" 208 "388"
"random" "DNA" 1169 "388"
"random" "LTR" 165 "388"
"random" "All" 3564 "389"
"random" "SD" 3491 "389"
"random" "NoSD" 2834 "389"
"random" "LINE" 910 "389"
"random" "SINE" 245 "389"
"random" "DNA" 1189 "389"
"random" "LTR" 160 "389"
"random" "All" 3561 "390"
"random" "SD" 3506 "390"
"random" "NoSD" 2775 "390"
"random" "LINE" 942 "390"
"random" "SINE" 246 "390"
"random" "DNA" 1206 "390"
"random" "LTR" 177 "390"
"random" "All" 3540 "391"
"random" "SD" 3480 "391"
"random" "NoSD" 2761 "391"
"random" "LINE" 896 "391"
"random" "SINE" 219 "391"
"random" "DNA" 1184 "391"
"random" "LTR" 155 "391"
"random" "All" 3553 "392"
"random" "SD" 3484 "392"
"random" "NoSD" 2796 "392"
"random" "LINE" 983 "392"
"random" "SINE" 250 "392"
"random" "DNA" 1188 "392"
"random" "LTR" 154 "392"
"random" "All" 3553 "393"
"random" "SD" 3480 "393"
"random" "NoSD" 2807 "393"
"random" "LINE" 931 "393"
"random" "SINE" 222 "393"
"random" "DNA" 1210 "393"
"random" "LTR" 155 "393"
"random" "All" 3552 "394"
"random" "SD" 3494 "394"
"random" "NoSD" 2761 "394"
"random" "LINE" 890 "394"
"random" "SINE" 192 "394"
"random" "DNA" 1130 "394"
"random" "LTR" 156 "394"
"random" "All" 3551 "395"
"random" "SD" 3487 "395"
"random" "NoSD" 2776 "395"
"random" "LINE" 930 "395"
"random" "SINE" 242 "395"
"random" "DNA" 1162 "395"
"random" "LTR" 155 "395"
"random" "All" 3566 "396"
"random" "SD" 3500 "396"
"random" "NoSD" 2824 "396"
"random" "LINE" 905 "396"
"random" "SINE" 236 "396"
"random" "DNA" 1221 "396"
"random" "LTR" 173 "396"
"random" "All" 3552 "397"
"random" "SD" 3493 "397"
"random" "NoSD" 2777 "397"
"random" "LINE" 948 "397"
"random" "SINE" 211 "397"
"random" "DNA" 1191 "397"
"random" "LTR" 140 "397"
"random" "All" 3543 "398"
"random" "SD" 3483 "398"
"random" "NoSD" 2793 "398"
"random" "LINE" 949 "398"
"random" "SINE" 236 "398"
"random" "DNA" 1178 "398"
"random" "LTR" 161 "398"
"random" "All" 3574 "399"
"random" "SD" 3496 "399"
"random" "NoSD" 2802 "399"
"random" "LINE" 900 "399"
"random" "SINE" 210 "399"
"random" "DNA" 1177 "399"
"random" "LTR" 165 "399"
"random" "All" 3527 "400"
"random" "SD" 3465 "400"
"random" "NoSD" 2781 "400"
"random" "LINE" 942 "400"
"random" "SINE" 220 "400"
"random" "DNA" 1209 "400"
"random" "LTR" 161 "400"
"random" "All" 3558 "401"
"random" "SD" 3506 "401"
"random" "NoSD" 2781 "401"
"random" "LINE" 939 "401"
"random" "SINE" 242 "401"
"random" "DNA" 1184 "401"
"random" "LTR" 153 "401"
"random" "All" 3574 "402"
"random" "SD" 3514 "402"
"random" "NoSD" 2779 "402"
"random" "LINE" 909 "402"
"random" "SINE" 227 "402"
"random" "DNA" 1177 "402"
"random" "LTR" 173 "402"
"random" "All" 3559 "403"
"random" "SD" 3489 "403"
"random" "NoSD" 2831 "403"
"random" "LINE" 918 "403"
"random" "SINE" 208 "403"
"random" "DNA" 1240 "403"
"random" "LTR" 172 "403"
"random" "All" 3535 "404"
"random" "SD" 3471 "404"
"random" "NoSD" 2749 "404"
"random" "LINE" 911 "404"
"random" "SINE" 245 "404"
"random" "DNA" 1186 "404"
"random" "LTR" 152 "404"
"random" "All" 3523 "405"
"random" "SD" 3461 "405"
"random" "NoSD" 2745 "405"
"random" "LINE" 925 "405"
"random" "SINE" 207 "405"
"random" "DNA" 1155 "405"
"random" "LTR" 157 "405"
"random" "All" 3526 "406"
"random" "SD" 3461 "406"
"random" "NoSD" 2726 "406"
"random" "LINE" 897 "406"
"random" "SINE" 228 "406"
"random" "DNA" 1153 "406"
"random" "LTR" 144 "406"
"random" "All" 3533 "407"
"random" "SD" 3470 "407"
"random" "NoSD" 2764 "407"
"random" "LINE" 936 "407"
"random" "SINE" 218 "407"
"random" "DNA" 1174 "407"
"random" "LTR" 176 "407"
"random" "All" 3550 "408"
"random" "SD" 3487 "408"
"random" "NoSD" 2762 "408"
"random" "LINE" 955 "408"
"random" "SINE" 235 "408"
"random" "DNA" 1169 "408"
"random" "LTR" 154 "408"
"random" "All" 3527 "409"
"random" "SD" 3455 "409"
"random" "NoSD" 2762 "409"
"random" "LINE" 932 "409"
"random" "SINE" 248 "409"
"random" "DNA" 1182 "409"
"random" "LTR" 147 "409"
"random" "All" 3526 "410"
"random" "SD" 3483 "410"
"random" "NoSD" 2758 "410"
"random" "LINE" 922 "410"
"random" "SINE" 232 "410"
"random" "DNA" 1145 "410"
"random" "LTR" 178 "410"
"random" "All" 3537 "411"
"random" "SD" 3474 "411"
"random" "NoSD" 2783 "411"
"random" "LINE" 927 "411"
"random" "SINE" 238 "411"
"random" "DNA" 1157 "411"
"random" "LTR" 158 "411"
"random" "All" 3536 "412"
"random" "SD" 3458 "412"
"random" "NoSD" 2797 "412"
"random" "LINE" 947 "412"
"random" "SINE" 208 "412"
"random" "DNA" 1156 "412"
"random" "LTR" 184 "412"
"random" "All" 3542 "413"
"random" "SD" 3486 "413"
"random" "NoSD" 2764 "413"
"random" "LINE" 974 "413"
"random" "SINE" 228 "413"
"random" "DNA" 1129 "413"
"random" "LTR" 161 "413"
"random" "All" 3529 "414"
"random" "SD" 3454 "414"
"random" "NoSD" 2769 "414"
"random" "LINE" 866 "414"
"random" "SINE" 220 "414"
"random" "DNA" 1198 "414"
"random" "LTR" 175 "414"
"random" "All" 3545 "415"
"random" "SD" 3472 "415"
"random" "NoSD" 2767 "415"
"random" "LINE" 922 "415"
"random" "SINE" 207 "415"
"random" "DNA" 1185 "415"
"random" "LTR" 167 "415"
"random" "All" 3539 "416"
"random" "SD" 3479 "416"
"random" "NoSD" 2782 "416"
"random" "LINE" 924 "416"
"random" "SINE" 211 "416"
"random" "DNA" 1155 "416"
"random" "LTR" 169 "416"
"random" "All" 3567 "417"
"random" "SD" 3495 "417"
"random" "NoSD" 2799 "417"
"random" "LINE" 985 "417"
"random" "SINE" 220 "417"
"random" "DNA" 1171 "417"
"random" "LTR" 180 "417"
"random" "All" 3564 "418"
"random" "SD" 3486 "418"
"random" "NoSD" 2768 "418"
"random" "LINE" 925 "418"
"random" "SINE" 238 "418"
"random" "DNA" 1200 "418"
"random" "LTR" 176 "418"
"random" "All" 3532 "419"
"random" "SD" 3473 "419"
"random" "NoSD" 2797 "419"
"random" "LINE" 899 "419"
"random" "SINE" 227 "419"
"random" "DNA" 1212 "419"
"random" "LTR" 176 "419"
"random" "All" 3532 "420"
"random" "SD" 3486 "420"
"random" "NoSD" 2764 "420"
"random" "LINE" 907 "420"
"random" "SINE" 255 "420"
"random" "DNA" 1154 "420"
"random" "LTR" 153 "420"
"random" "All" 3526 "421"
"random" "SD" 3460 "421"
"random" "NoSD" 2788 "421"
"random" "LINE" 920 "421"
"random" "SINE" 244 "421"
"random" "DNA" 1190 "421"
"random" "LTR" 156 "421"
"random" "All" 3538 "422"
"random" "SD" 3470 "422"
"random" "NoSD" 2772 "422"
"random" "LINE" 956 "422"
"random" "SINE" 210 "422"
"random" "DNA" 1176 "422"
"random" "LTR" 171 "422"
"random" "All" 3541 "423"
"random" "SD" 3473 "423"
"random" "NoSD" 2800 "423"
"random" "LINE" 947 "423"
"random" "SINE" 248 "423"
"random" "DNA" 1202 "423"
"random" "LTR" 169 "423"
"random" "All" 3569 "424"
"random" "SD" 3500 "424"
"random" "NoSD" 2816 "424"
"random" "LINE" 946 "424"
"random" "SINE" 247 "424"
"random" "DNA" 1190 "424"
"random" "LTR" 168 "424"
"random" "All" 3555 "425"
"random" "SD" 3489 "425"
"random" "NoSD" 2801 "425"
"random" "LINE" 939 "425"
"random" "SINE" 241 "425"
"random" "DNA" 1179 "425"
"random" "LTR" 177 "425"
"random" "All" 3544 "426"
"random" "SD" 3484 "426"
"random" "NoSD" 2776 "426"
"random" "LINE" 925 "426"
"random" "SINE" 243 "426"
"random" "DNA" 1185 "426"
"random" "LTR" 173 "426"
"random" "All" 3546 "427"
"random" "SD" 3484 "427"
"random" "NoSD" 2790 "427"
"random" "LINE" 915 "427"
"random" "SINE" 211 "427"
"random" "DNA" 1151 "427"
"random" "LTR" 168 "427"
"random" "All" 3557 "428"
"random" "SD" 3491 "428"
"random" "NoSD" 2801 "428"
"random" "LINE" 902 "428"
"random" "SINE" 236 "428"
"random" "DNA" 1192 "428"
"random" "LTR" 159 "428"
"random" "All" 3559 "429"
"random" "SD" 3486 "429"
"random" "NoSD" 2781 "429"
"random" "LINE" 944 "429"
"random" "SINE" 223 "429"
"random" "DNA" 1189 "429"
"random" "LTR" 164 "429"
"random" "All" 3551 "430"
"random" "SD" 3485 "430"
"random" "NoSD" 2750 "430"
"random" "LINE" 951 "430"
"random" "SINE" 218 "430"
"random" "DNA" 1134 "430"
"random" "LTR" 184 "430"
"random" "All" 3545 "431"
"random" "SD" 3474 "431"
"random" "NoSD" 2776 "431"
"random" "LINE" 919 "431"
"random" "SINE" 238 "431"
"random" "DNA" 1139 "431"
"random" "LTR" 168 "431"
"random" "All" 3543 "432"
"random" "SD" 3479 "432"
"random" "NoSD" 2721 "432"
"random" "LINE" 866 "432"
"random" "SINE" 212 "432"
"random" "DNA" 1193 "432"
"random" "LTR" 158 "432"
"random" "All" 3552 "433"
"random" "SD" 3492 "433"
"random" "NoSD" 2783 "433"
"random" "LINE" 973 "433"
"random" "SINE" 234 "433"
"random" "DNA" 1186 "433"
"random" "LTR" 168 "433"
"random" "All" 3538 "434"
"random" "SD" 3460 "434"
"random" "NoSD" 2797 "434"
"random" "LINE" 978 "434"
"random" "SINE" 236 "434"
"random" "DNA" 1186 "434"
"random" "LTR" 164 "434"
"random" "All" 3534 "435"
"random" "SD" 3467 "435"
"random" "NoSD" 2786 "435"
"random" "LINE" 942 "435"
"random" "SINE" 241 "435"
"random" "DNA" 1185 "435"
"random" "LTR" 160 "435"
"random" "All" 3593 "436"
"random" "SD" 3530 "436"
"random" "NoSD" 2839 "436"
"random" "LINE" 952 "436"
"random" "SINE" 250 "436"
"random" "DNA" 1171 "436"
"random" "LTR" 144 "436"
"random" "All" 3580 "437"
"random" "SD" 3522 "437"
"random" "NoSD" 2780 "437"
"random" "LINE" 932 "437"
"random" "SINE" 219 "437"
"random" "DNA" 1164 "437"
"random" "LTR" 159 "437"
"random" "All" 3577 "438"
"random" "SD" 3507 "438"
"random" "NoSD" 2839 "438"
"random" "LINE" 925 "438"
"random" "SINE" 212 "438"
"random" "DNA" 1176 "438"
"random" "LTR" 189 "438"
"random" "All" 3568 "439"
"random" "SD" 3495 "439"
"random" "NoSD" 2800 "439"
"random" "LINE" 970 "439"
"random" "SINE" 233 "439"
"random" "DNA" 1173 "439"
"random" "LTR" 172 "439"
"random" "All" 3567 "440"
"random" "SD" 3503 "440"
"random" "NoSD" 2815 "440"
"random" "LINE" 957 "440"
"random" "SINE" 212 "440"
"random" "DNA" 1202 "440"
"random" "LTR" 163 "440"
"random" "All" 3560 "441"
"random" "SD" 3487 "441"
"random" "NoSD" 2795 "441"
"random" "LINE" 931 "441"
"random" "SINE" 220 "441"
"random" "DNA" 1197 "441"
"random" "LTR" 160 "441"
"random" "All" 3570 "442"
"random" "SD" 3498 "442"
"random" "NoSD" 2794 "442"
"random" "LINE" 943 "442"
"random" "SINE" 236 "442"
"random" "DNA" 1159 "442"
"random" "LTR" 158 "442"
"random" "All" 3578 "443"
"random" "SD" 3518 "443"
"random" "NoSD" 2803 "443"
"random" "LINE" 958 "443"
"random" "SINE" 221 "443"
"random" "DNA" 1152 "443"
"random" "LTR" 157 "443"
"random" "All" 3530 "444"
"random" "SD" 3463 "444"
"random" "NoSD" 2828 "444"
"random" "LINE" 945 "444"
"random" "SINE" 224 "444"
"random" "DNA" 1194 "444"
"random" "LTR" 171 "444"
"random" "All" 3533 "445"
"random" "SD" 3477 "445"
"random" "NoSD" 2747 "445"
"random" "LINE" 941 "445"
"random" "SINE" 230 "445"
"random" "DNA" 1163 "445"
"random" "LTR" 157 "445"
"random" "All" 3572 "446"
"random" "SD" 3502 "446"
"random" "NoSD" 2852 "446"
"random" "LINE" 930 "446"
"random" "SINE" 261 "446"
"random" "DNA" 1210 "446"
"random" "LTR" 149 "446"
"random" "All" 3541 "447"
"random" "SD" 3479 "447"
"random" "NoSD" 2747 "447"
"random" "LINE" 971 "447"
"random" "SINE" 227 "447"
"random" "DNA" 1089 "447"
"random" "LTR" 153 "447"
"random" "All" 3546 "448"
"random" "SD" 3476 "448"
"random" "NoSD" 2794 "448"
"random" "LINE" 905 "448"
"random" "SINE" 252 "448"
"random" "DNA" 1176 "448"
"random" "LTR" 159 "448"
"random" "All" 3530 "449"
"random" "SD" 3458 "449"
"random" "NoSD" 2787 "449"
"random" "LINE" 957 "449"
"random" "SINE" 230 "449"
"random" "DNA" 1175 "449"
"random" "LTR" 158 "449"
"random" "All" 3500 "450"
"random" "SD" 3443 "450"
"random" "NoSD" 2748 "450"
"random" "LINE" 980 "450"
"random" "SINE" 228 "450"
"random" "DNA" 1175 "450"
"random" "LTR" 160 "450"
"random" "All" 3545 "451"
"random" "SD" 3472 "451"
"random" "NoSD" 2791 "451"
"random" "LINE" 967 "451"
"random" "SINE" 218 "451"
"random" "DNA" 1155 "451"
"random" "LTR" 153 "451"
"random" "All" 3541 "452"
"random" "SD" 3464 "452"
"random" "NoSD" 2795 "452"
"random" "LINE" 973 "452"
"random" "SINE" 240 "452"
"random" "DNA" 1145 "452"
"random" "LTR" 156 "452"
"random" "All" 3522 "453"
"random" "SD" 3460 "453"
"random" "NoSD" 2758 "453"
"random" "LINE" 936 "453"
"random" "SINE" 238 "453"
"random" "DNA" 1140 "453"
"random" "LTR" 168 "453"
"random" "All" 3552 "454"
"random" "SD" 3497 "454"
"random" "NoSD" 2796 "454"
"random" "LINE" 935 "454"
"random" "SINE" 245 "454"
"random" "DNA" 1191 "454"
"random" "LTR" 158 "454"
"random" "All" 3590 "455"
"random" "SD" 3520 "455"
"random" "NoSD" 2823 "455"
"random" "LINE" 943 "455"
"random" "SINE" 222 "455"
"random" "DNA" 1156 "455"
"random" "LTR" 162 "455"
"random" "All" 3556 "456"
"random" "SD" 3494 "456"
"random" "NoSD" 2795 "456"
"random" "LINE" 975 "456"
"random" "SINE" 221 "456"
"random" "DNA" 1182 "456"
"random" "LTR" 168 "456"
"random" "All" 3535 "457"
"random" "SD" 3470 "457"
"random" "NoSD" 2799 "457"
"random" "LINE" 953 "457"
"random" "SINE" 250 "457"
"random" "DNA" 1183 "457"
"random" "LTR" 162 "457"
"random" "All" 3535 "458"
"random" "SD" 3463 "458"
"random" "NoSD" 2773 "458"
"random" "LINE" 911 "458"
"random" "SINE" 261 "458"
"random" "DNA" 1225 "458"
"random" "LTR" 175 "458"
"random" "All" 3545 "459"
"random" "SD" 3475 "459"
"random" "NoSD" 2759 "459"
"random" "LINE" 910 "459"
"random" "SINE" 224 "459"
"random" "DNA" 1116 "459"
"random" "LTR" 153 "459"
"random" "All" 3544 "460"
"random" "SD" 3471 "460"
"random" "NoSD" 2787 "460"
"random" "LINE" 919 "460"
"random" "SINE" 232 "460"
"random" "DNA" 1221 "460"
"random" "LTR" 171 "460"
"random" "All" 3572 "461"
"random" "SD" 3518 "461"
"random" "NoSD" 2809 "461"
"random" "LINE" 866 "461"
"random" "SINE" 224 "461"
"random" "DNA" 1248 "461"
"random" "LTR" 147 "461"
"random" "All" 3541 "462"
"random" "SD" 3477 "462"
"random" "NoSD" 2768 "462"
"random" "LINE" 926 "462"
"random" "SINE" 220 "462"
"random" "DNA" 1201 "462"
"random" "LTR" 159 "462"
"random" "All" 3521 "463"
"random" "SD" 3449 "463"
"random" "NoSD" 2742 "463"
"random" "LINE" 910 "463"
"random" "SINE" 240 "463"
"random" "DNA" 1160 "463"
"random" "LTR" 175 "463"
"random" "All" 3547 "464"
"random" "SD" 3496 "464"
"random" "NoSD" 2768 "464"
"random" "LINE" 926 "464"
"random" "SINE" 226 "464"
"random" "DNA" 1191 "464"
"random" "LTR" 166 "464"
"random" "All" 3560 "465"
"random" "SD" 3487 "465"
"random" "NoSD" 2820 "465"
"random" "LINE" 952 "465"
"random" "SINE" 234 "465"
"random" "DNA" 1195 "465"
"random" "LTR" 156 "465"
"random" "All" 3607 "466"
"random" "SD" 3538 "466"
"random" "NoSD" 2844 "466"
"random" "LINE" 892 "466"
"random" "SINE" 239 "466"
"random" "DNA" 1213 "466"
"random" "LTR" 156 "466"
"random" "All" 3533 "467"
"random" "SD" 3475 "467"
"random" "NoSD" 2776 "467"
"random" "LINE" 965 "467"
"random" "SINE" 227 "467"
"random" "DNA" 1155 "467"
"random" "LTR" 155 "467"
"random" "All" 3537 "468"
"random" "SD" 3470 "468"
"random" "NoSD" 2818 "468"
"random" "LINE" 911 "468"
"random" "SINE" 235 "468"
"random" "DNA" 1197 "468"
"random" "LTR" 164 "468"
"random" "All" 3578 "469"
"random" "SD" 3511 "469"
"random" "NoSD" 2829 "469"
"random" "LINE" 944 "469"
"random" "SINE" 210 "469"
"random" "DNA" 1180 "469"
"random" "LTR" 184 "469"
"random" "All" 3546 "470"
"random" "SD" 3485 "470"
"random" "NoSD" 2817 "470"
"random" "LINE" 940 "470"
"random" "SINE" 190 "470"
"random" "DNA" 1164 "470"
"random" "LTR" 175 "470"
"random" "All" 3548 "471"
"random" "SD" 3493 "471"
"random" "NoSD" 2777 "471"
"random" "LINE" 906 "471"
"random" "SINE" 210 "471"
"random" "DNA" 1196 "471"
"random" "LTR" 165 "471"
"random" "All" 3538 "472"
"random" "SD" 3481 "472"
"random" "NoSD" 2797 "472"
"random" "LINE" 928 "472"
"random" "SINE" 232 "472"
"random" "DNA" 1254 "472"
"random" "LTR" 145 "472"
"random" "All" 3542 "473"
"random" "SD" 3467 "473"
"random" "NoSD" 2803 "473"
"random" "LINE" 937 "473"
"random" "SINE" 219 "473"
"random" "DNA" 1196 "473"
"random" "LTR" 159 "473"
"random" "All" 3558 "474"
"random" "SD" 3486 "474"
"random" "NoSD" 2795 "474"
"random" "LINE" 899 "474"
"random" "SINE" 191 "474"
"random" "DNA" 1181 "474"
"random" "LTR" 168 "474"
"random" "All" 3553 "475"
"random" "SD" 3494 "475"
"random" "NoSD" 2780 "475"
"random" "LINE" 925 "475"
"random" "SINE" 255 "475"
"random" "DNA" 1246 "475"
"random" "LTR" 154 "475"
"random" "All" 3537 "476"
"random" "SD" 3470 "476"
"random" "NoSD" 2751 "476"
"random" "LINE" 909 "476"
"random" "SINE" 242 "476"
"random" "DNA" 1159 "476"
"random" "LTR" 169 "476"
"random" "All" 3565 "477"
"random" "SD" 3503 "477"
"random" "NoSD" 2773 "477"
"random" "LINE" 905 "477"
"random" "SINE" 253 "477"
"random" "DNA" 1242 "477"
"random" "LTR" 164 "477"
"random" "All" 3540 "478"
"random" "SD" 3499 "478"
"random" "NoSD" 2764 "478"
"random" "LINE" 874 "478"
"random" "SINE" 220 "478"
"random" "DNA" 1149 "478"
"random" "LTR" 177 "478"
"random" "All" 3535 "479"
"random" "SD" 3454 "479"
"random" "NoSD" 2782 "479"
"random" "LINE" 935 "479"
"random" "SINE" 211 "479"
"random" "DNA" 1131 "479"
"random" "LTR" 158 "479"
"random" "All" 3569 "480"
"random" "SD" 3503 "480"
"random" "NoSD" 2828 "480"
"random" "LINE" 981 "480"
"random" "SINE" 239 "480"
"random" "DNA" 1186 "480"
"random" "LTR" 162 "480"
"random" "All" 3514 "481"
"random" "SD" 3440 "481"
"random" "NoSD" 2755 "481"
"random" "LINE" 912 "481"
"random" "SINE" 224 "481"
"random" "DNA" 1134 "481"
"random" "LTR" 170 "481"
"random" "All" 3555 "482"
"random" "SD" 3489 "482"
"random" "NoSD" 2813 "482"
"random" "LINE" 968 "482"
"random" "SINE" 219 "482"
"random" "DNA" 1186 "482"
"random" "LTR" 155 "482"
"random" "All" 3558 "483"
"random" "SD" 3501 "483"
"random" "NoSD" 2788 "483"
"random" "LINE" 944 "483"
"random" "SINE" 206 "483"
"random" "DNA" 1174 "483"
"random" "LTR" 159 "483"
"random" "All" 3556 "484"
"random" "SD" 3499 "484"
"random" "NoSD" 2786 "484"
"random" "LINE" 887 "484"
"random" "SINE" 208 "484"
"random" "DNA" 1186 "484"
"random" "LTR" 154 "484"
"random" "All" 3556 "485"
"random" "SD" 3482 "485"
"random" "NoSD" 2814 "485"
"random" "LINE" 951 "485"
"random" "SINE" 212 "485"
"random" "DNA" 1192 "485"
"random" "LTR" 148 "485"
"random" "All" 3563 "486"
"random" "SD" 3500 "486"
"random" "NoSD" 2801 "486"
"random" "LINE" 983 "486"
"random" "SINE" 231 "486"
"random" "DNA" 1219 "486"
"random" "LTR" 142 "486"
"random" "All" 3544 "487"
"random" "SD" 3473 "487"
"random" "NoSD" 2741 "487"
"random" "LINE" 957 "487"
"random" "SINE" 237 "487"
"random" "DNA" 1179 "487"
"random" "LTR" 140 "487"
"random" "All" 3570 "488"
"random" "SD" 3509 "488"
"random" "NoSD" 2802 "488"
"random" "LINE" 924 "488"
"random" "SINE" 230 "488"
"random" "DNA" 1200 "488"
"random" "LTR" 178 "488"
"random" "All" 3560 "489"
"random" "SD" 3495 "489"
"random" "NoSD" 2809 "489"
"random" "LINE" 957 "489"
"random" "SINE" 237 "489"
"random" "DNA" 1157 "489"
"random" "LTR" 168 "489"
"random" "All" 3527 "490"
"random" "SD" 3474 "490"
"random" "NoSD" 2768 "490"
"random" "LINE" 951 "490"
"random" "SINE" 221 "490"
"random" "DNA" 1203 "490"
"random" "LTR" 143 "490"
"random" "All" 3553 "491"
"random" "SD" 3490 "491"
"random" "NoSD" 2796 "491"
"random" "LINE" 960 "491"
"random" "SINE" 252 "491"
"random" "DNA" 1188 "491"
"random" "LTR" 166 "491"
"random" "All" 3530 "492"
"random" "SD" 3447 "492"
"random" "NoSD" 2758 "492"
"random" "LINE" 953 "492"
"random" "SINE" 220 "492"
"random" "DNA" 1146 "492"
"random" "LTR" 163 "492"
"random" "All" 3551 "493"
"random" "SD" 3485 "493"
"random" "NoSD" 2798 "493"
"random" "LINE" 962 "493"
"random" "SINE" 251 "493"
"random" "DNA" 1203 "493"
"random" "LTR" 157 "493"
"random" "All" 3526 "494"
"random" "SD" 3465 "494"
"random" "NoSD" 2794 "494"
"random" "LINE" 973 "494"
"random" "SINE" 227 "494"
"random" "DNA" 1184 "494"
"random" "LTR" 162 "494"
"random" "All" 3569 "495"
"random" "SD" 3507 "495"
"random" "NoSD" 2782 "495"
"random" "LINE" 940 "495"
"random" "SINE" 222 "495"
"random" "DNA" 1197 "495"
"random" "LTR" 166 "495"
"random" "All" 3563 "496"
"random" "SD" 3504 "496"
"random" "NoSD" 2774 "496"
"random" "LINE" 961 "496"
"random" "SINE" 240 "496"
"random" "DNA" 1169 "496"
"random" "LTR" 179 "496"
"random" "All" 3533 "497"
"random" "SD" 3462 "497"
"random" "NoSD" 2789 "497"
"random" "LINE" 934 "497"
"random" "SINE" 220 "497"
"random" "DNA" 1145 "497"
"random" "LTR" 144 "497"
"random" "All" 3566 "498"
"random" "SD" 3498 "498"
"random" "NoSD" 2827 "498"
"random" "LINE" 923 "498"
"random" "SINE" 224 "498"
"random" "DNA" 1179 "498"
"random" "LTR" 158 "498"
"random" "All" 3570 "499"
"random" "SD" 3509 "499"
"random" "NoSD" 2810 "499"
"random" "LINE" 956 "499"
"random" "SINE" 227 "499"
"random" "DNA" 1177 "499"
"random" "LTR" 184 "499"
"random" "All" 3561 "500"
"random" "SD" 3506 "500"
"random" "NoSD" 2763 "500"
"random" "LINE" 940 "500"
"random" "SINE" 216 "500"
"random" "DNA" 1142 "500"
"random" "LTR" 159 "500"
"random" "All" 3565 "501"
"random" "SD" 3508 "501"
"random" "NoSD" 2816 "501"
"random" "LINE" 957 "501"
"random" "SINE" 213 "501"
"random" "DNA" 1189 "501"
"random" "LTR" 168 "501"
"random" "All" 3551 "502"
"random" "SD" 3488 "502"
